grammar_id	nongrammar_locus	link_type	source_dataset	date
id_gra:7524	vedaweb:668bbf5c1e18769f3d9aafc3:4.57.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7526	vedaweb:668bbf5c1e18769f3d9aafc3:10.42.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7529	vedaweb:668bbf5c1e18769f3d9aafc3:10.84.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7516	vedaweb:668bbf5c1e18769f3d9aafc3:2.12.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7520	vedaweb:668bbf5c1e18769f3d9aafc3:10.71.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7518	vedaweb:668bbf5c1e18769f3d9aafc3:5.33.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7523	vedaweb:668bbf5c1e18769f3d9aafc3:1.100.16	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7535	vedaweb:668bbf5c1e18769f3d9aafc3:3.53.23	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7537	vedaweb:668bbf5c1e18769f3d9aafc3:10.28.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7536	vedaweb:668bbf5c1e18769f3d9aafc3:1.179.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:7530	vedaweb:668bbf5c1e18769f3d9aafc3:10.103.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6759	vedaweb:668bbf5c1e18769f3d9aafc3:7.44.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6762	vedaweb:668bbf5c1e18769f3d9aafc3:1.161.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6763	vedaweb:668bbf5c1e18769f3d9aafc3:1.162.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6764	vedaweb:668bbf5c1e18769f3d9aafc3:1.162.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6779	vedaweb:668bbf5c1e18769f3d9aafc3:7.31.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6780	vedaweb:668bbf5c1e18769f3d9aafc3:9.101.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6816	vedaweb:668bbf5c1e18769f3d9aafc3:10.60.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6766	vedaweb:668bbf5c1e18769f3d9aafc3:8.2.42	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6767	vedaweb:668bbf5c1e18769f3d9aafc3:8.27.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6784	vedaweb:668bbf5c1e18769f3d9aafc3:10.144.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6789	vedaweb:668bbf5c1e18769f3d9aafc3:1.140.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6791	vedaweb:668bbf5c1e18769f3d9aafc3:1.52.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6794	vedaweb:668bbf5c1e18769f3d9aafc3:7.18.20	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6806	vedaweb:668bbf5c1e18769f3d9aafc3:5.1.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6805	vedaweb:668bbf5c1e18769f3d9aafc3:5.33.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6773	vedaweb:668bbf5c1e18769f3d9aafc3:10.14.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6770	vedaweb:668bbf5c1e18769f3d9aafc3:4.6.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6771	vedaweb:668bbf5c1e18769f3d9aafc3:10.120.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6777	vedaweb:668bbf5c1e18769f3d9aafc3:1.123.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6799	vedaweb:668bbf5c1e18769f3d9aafc3:4.16.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6797	vedaweb:668bbf5c1e18769f3d9aafc3:10.93.15	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6966	vedaweb:668bbf5c1e18769f3d9aafc3:7.33.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6865	vedaweb:668bbf5c1e18769f3d9aafc3:1.161.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6971	vedaweb:668bbf5c1e18769f3d9aafc3:1.191.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6970	vedaweb:668bbf5c1e18769f3d9aafc3:10.34.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6972	vedaweb:668bbf5c1e18769f3d9aafc3:10.136.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6905	vedaweb:668bbf5c1e18769f3d9aafc3:10.87.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6900	vedaweb:668bbf5c1e18769f3d9aafc3:3.43.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6555	vedaweb:668bbf5c1e18769f3d9aafc3:2.24.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6554	vedaweb:668bbf5c1e18769f3d9aafc3:3.61.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6553	vedaweb:668bbf5c1e18769f3d9aafc3:7.101.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6573	vedaweb:668bbf5c1e18769f3d9aafc3:5.5.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6557	vedaweb:668bbf5c1e18769f3d9aafc3:8.22.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6558	vedaweb:668bbf5c1e18769f3d9aafc3:10.41.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6559	vedaweb:668bbf5c1e18769f3d9aafc3:2.10.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6560	vedaweb:668bbf5c1e18769f3d9aafc3:9.89.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6562	vedaweb:668bbf5c1e18769f3d9aafc3:10.118.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6563	vedaweb:668bbf5c1e18769f3d9aafc3:4.33.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6569	vedaweb:668bbf5c1e18769f3d9aafc3:10.75.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6570	vedaweb:668bbf5c1e18769f3d9aafc3:6.70.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6583	vedaweb:668bbf5c1e18769f3d9aafc3:1.164.22	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6584	vedaweb:668bbf5c1e18769f3d9aafc3:1.62.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6582	vedaweb:668bbf5c1e18769f3d9aafc3:1.173.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6580	vedaweb:668bbf5c1e18769f3d9aafc3:10.97.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6579	vedaweb:668bbf5c1e18769f3d9aafc3:2.29.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6503	vedaweb:668bbf5c1e18769f3d9aafc3:6.27.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6486	vedaweb:668bbf5c1e18769f3d9aafc3:9.66.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6481	vedaweb:668bbf5c1e18769f3d9aafc3:10.61.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6483	vedaweb:668bbf5c1e18769f3d9aafc3:9.20.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6485	vedaweb:668bbf5c1e18769f3d9aafc3:1.52.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6510	vedaweb:668bbf5c1e18769f3d9aafc3:1.33.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6511	vedaweb:668bbf5c1e18769f3d9aafc3:1.122.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6513	vedaweb:668bbf5c1e18769f3d9aafc3:10.16.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6515	vedaweb:668bbf5c1e18769f3d9aafc3:10.155.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6704	vedaweb:668bbf5c1e18769f3d9aafc3:1.122.15	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6529	vedaweb:668bbf5c1e18769f3d9aafc3:8.53.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6536	vedaweb:668bbf5c1e18769f3d9aafc3:9.98.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6537	vedaweb:668bbf5c1e18769f3d9aafc3:6.69.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6538	vedaweb:668bbf5c1e18769f3d9aafc3:1.52.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6542	vedaweb:668bbf5c1e18769f3d9aafc3:8.101.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6543	vedaweb:668bbf5c1e18769f3d9aafc3:10.106.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6548	vedaweb:668bbf5c1e18769f3d9aafc3:6.22.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6718	vedaweb:668bbf5c1e18769f3d9aafc3:9.66.20	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6719	vedaweb:668bbf5c1e18769f3d9aafc3:10.78.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6733	vedaweb:668bbf5c1e18769f3d9aafc3:8.81.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6717	vedaweb:668bbf5c1e18769f3d9aafc3:1.161.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6724	vedaweb:668bbf5c1e18769f3d9aafc3:9.48.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6722	vedaweb:668bbf5c1e18769f3d9aafc3:10.103.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6721	vedaweb:668bbf5c1e18769f3d9aafc3:10.73.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6732	vedaweb:668bbf5c1e18769f3d9aafc3:7.34.19	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6730	vedaweb:668bbf5c1e18769f3d9aafc3:1.133.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6729	vedaweb:668bbf5c1e18769f3d9aafc3:1.32.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6728	vedaweb:668bbf5c1e18769f3d9aafc3:7.82.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6726	vedaweb:668bbf5c1e18769f3d9aafc3:1.133.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6731	vedaweb:668bbf5c1e18769f3d9aafc3:3.30.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6725	vedaweb:668bbf5c1e18769f3d9aafc3:8.70.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6711	vedaweb:668bbf5c1e18769f3d9aafc3:7.37.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6715	vedaweb:668bbf5c1e18769f3d9aafc3:10.130.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6712	vedaweb:668bbf5c1e18769f3d9aafc3:10.122.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6736	vedaweb:668bbf5c1e18769f3d9aafc3:1.45.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6737	vedaweb:668bbf5c1e18769f3d9aafc3:5.68.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6742	vedaweb:668bbf5c1e18769f3d9aafc3:8.74.15	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6745	vedaweb:668bbf5c1e18769f3d9aafc3:1.141.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6746	vedaweb:668bbf5c1e18769f3d9aafc3:7.31.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6750	vedaweb:668bbf5c1e18769f3d9aafc3:8.46.18	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6751	vedaweb:668bbf5c1e18769f3d9aafc3:7.68.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6507	vedaweb:668bbf5c1e18769f3d9aafc3:9.64.21	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6508	vedaweb:668bbf5c1e18769f3d9aafc3:10.68.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6488	vedaweb:668bbf5c1e18769f3d9aafc3:10.40.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6492	vedaweb:668bbf5c1e18769f3d9aafc3:6.45.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6493	vedaweb:668bbf5c1e18769f3d9aafc3:7.74.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6491	vedaweb:668bbf5c1e18769f3d9aafc3:8.22.16	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6703	vedaweb:668bbf5c1e18769f3d9aafc3:10.136.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6664	vedaweb:668bbf5c1e18769f3d9aafc3:10.42.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6663	vedaweb:668bbf5c1e18769f3d9aafc3:6.10.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6599	vedaweb:668bbf5c1e18769f3d9aafc3:8.78.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6600	vedaweb:668bbf5c1e18769f3d9aafc3:10.61.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6603	vedaweb:668bbf5c1e18769f3d9aafc3:5.74.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6591	vedaweb:668bbf5c1e18769f3d9aafc3:9.11.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6587	vedaweb:668bbf5c1e18769f3d9aafc3:10.106.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6589	vedaweb:668bbf5c1e18769f3d9aafc3:3.6.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6590	vedaweb:668bbf5c1e18769f3d9aafc3:10.106.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6588	vedaweb:668bbf5c1e18769f3d9aafc3:9.70.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6593	vedaweb:668bbf5c1e18769f3d9aafc3:5.44.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6594	vedaweb:668bbf5c1e18769f3d9aafc3:10.85.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6597	vedaweb:668bbf5c1e18769f3d9aafc3:2.12.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6596	vedaweb:668bbf5c1e18769f3d9aafc3:10.171.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6638	vedaweb:668bbf5c1e18769f3d9aafc3:8.69.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6639	vedaweb:668bbf5c1e18769f3d9aafc3:9.107.26	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6640	vedaweb:668bbf5c1e18769f3d9aafc3:1.4.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6641	vedaweb:668bbf5c1e18769f3d9aafc3:1.173.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6643	vedaweb:668bbf5c1e18769f3d9aafc3:1.9.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6645	vedaweb:668bbf5c1e18769f3d9aafc3:4.45.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6646	vedaweb:668bbf5c1e18769f3d9aafc3:8.2.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6651	vedaweb:668bbf5c1e18769f3d9aafc3:9.69.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6650	vedaweb:668bbf5c1e18769f3d9aafc3:9.86.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6654	vedaweb:668bbf5c1e18769f3d9aafc3:8.15.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6623	vedaweb:668bbf5c1e18769f3d9aafc3:3.38.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6618	vedaweb:668bbf5c1e18769f3d9aafc3:6.62.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6617	vedaweb:668bbf5c1e18769f3d9aafc3:10.71.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6625	vedaweb:668bbf5c1e18769f3d9aafc3:3.38.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6631	vedaweb:668bbf5c1e18769f3d9aafc3:10.134.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6629	vedaweb:668bbf5c1e18769f3d9aafc3:9.114.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6608	vedaweb:668bbf5c1e18769f3d9aafc3:1.45.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6609	vedaweb:668bbf5c1e18769f3d9aafc3:10.63.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6611	vedaweb:668bbf5c1e18769f3d9aafc3:2.10.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6614	vedaweb:668bbf5c1e18769f3d9aafc3:10.85.40	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6658	vedaweb:668bbf5c1e18769f3d9aafc3:7.104.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6660	vedaweb:668bbf5c1e18769f3d9aafc3:8.32.21	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6676	vedaweb:668bbf5c1e18769f3d9aafc3:10.60.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6686	vedaweb:668bbf5c1e18769f3d9aafc3:10.27.20	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6692	vedaweb:668bbf5c1e18769f3d9aafc3:8.19.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6694	vedaweb:668bbf5c1e18769f3d9aafc3:8.92.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6695	vedaweb:668bbf5c1e18769f3d9aafc3:1.39.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6683	vedaweb:668bbf5c1e18769f3d9aafc3:1.101.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6680	vedaweb:668bbf5c1e18769f3d9aafc3:1.182.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6700	vedaweb:668bbf5c1e18769f3d9aafc3:2.10.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6698	vedaweb:668bbf5c1e18769f3d9aafc3:5.2.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6699	vedaweb:668bbf5c1e18769f3d9aafc3:10.27.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6706	vedaweb:668bbf5c1e18769f3d9aafc3:10.163.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6518	vedaweb:668bbf5c1e18769f3d9aafc3:10.163.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6516	vedaweb:668bbf5c1e18769f3d9aafc3:1.46.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6517	vedaweb:668bbf5c1e18769f3d9aafc3:9.86.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6521	vedaweb:668bbf5c1e18769f3d9aafc3:2.28.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6522	vedaweb:668bbf5c1e18769f3d9aafc3:10.86.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6524	vedaweb:668bbf5c1e18769f3d9aafc3:9.97.32	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6520	vedaweb:668bbf5c1e18769f3d9aafc3:9.71.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6665	vedaweb:668bbf5c1e18769f3d9aafc3:10.40.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6669	vedaweb:668bbf5c1e18769f3d9aafc3:1.191.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6672	vedaweb:668bbf5c1e18769f3d9aafc3:8.1.25	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6670	vedaweb:668bbf5c1e18769f3d9aafc3:3.45.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6953	vedaweb:668bbf5c1e18769f3d9aafc3:10.91.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6954	vedaweb:668bbf5c1e18769f3d9aafc3:8.8.20	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6948	vedaweb:668bbf5c1e18769f3d9aafc3:1.43.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6949	vedaweb:668bbf5c1e18769f3d9aafc3:4.38.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6939	vedaweb:668bbf5c1e18769f3d9aafc3:1.181.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6942	vedaweb:668bbf5c1e18769f3d9aafc3:10.69.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6963	vedaweb:668bbf5c1e18769f3d9aafc3:10.163.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6962	vedaweb:668bbf5c1e18769f3d9aafc3:10.75.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6959	vedaweb:668bbf5c1e18769f3d9aafc3:10.27.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6941	vedaweb:668bbf5c1e18769f3d9aafc3:4.6.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6919	vedaweb:668bbf5c1e18769f3d9aafc3:8.67.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6914	vedaweb:668bbf5c1e18769f3d9aafc3:10.40.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6915	vedaweb:668bbf5c1e18769f3d9aafc3:8.2.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6917	vedaweb:668bbf5c1e18769f3d9aafc3:2.38.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6908	vedaweb:668bbf5c1e18769f3d9aafc3:5.18.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6910	vedaweb:668bbf5c1e18769f3d9aafc3:8.66.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6911	vedaweb:668bbf5c1e18769f3d9aafc3:10.98.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6934	vedaweb:668bbf5c1e18769f3d9aafc3:7.89.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6937	vedaweb:668bbf5c1e18769f3d9aafc3:1.179.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6856	vedaweb:668bbf5c1e18769f3d9aafc3:10.95.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6848	vedaweb:668bbf5c1e18769f3d9aafc3:10.102.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6845	vedaweb:668bbf5c1e18769f3d9aafc3:1.166.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6850	vedaweb:668bbf5c1e18769f3d9aafc3:10.67.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6819	vedaweb:668bbf5c1e18769f3d9aafc3:10.18.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6822	vedaweb:668bbf5c1e18769f3d9aafc3:8.53.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6823	vedaweb:668bbf5c1e18769f3d9aafc3:7.35.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6832	vedaweb:668bbf5c1e18769f3d9aafc3:10.33.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6835	vedaweb:668bbf5c1e18769f3d9aafc3:8.35.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6833	vedaweb:668bbf5c1e18769f3d9aafc3:1.173.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6826	vedaweb:668bbf5c1e18769f3d9aafc3:10.100.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6827	vedaweb:668bbf5c1e18769f3d9aafc3:1.120.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6825	vedaweb:668bbf5c1e18769f3d9aafc3:10.89.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6828	vedaweb:668bbf5c1e18769f3d9aafc3:1.170.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6831	vedaweb:668bbf5c1e18769f3d9aafc3:5.62.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6830	vedaweb:668bbf5c1e18769f3d9aafc3:1.186.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6838	vedaweb:668bbf5c1e18769f3d9aafc3:1.174.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6981	vedaweb:668bbf5c1e18769f3d9aafc3:8.55.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6982	vedaweb:668bbf5c1e18769f3d9aafc3:10.52.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6969	vedaweb:668bbf5c1e18769f3d9aafc3:9.113.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6967	vedaweb:668bbf5c1e18769f3d9aafc3:2.38.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6978	vedaweb:668bbf5c1e18769f3d9aafc3:6.53.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6977	vedaweb:668bbf5c1e18769f3d9aafc3:8.61.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6869	vedaweb:668bbf5c1e18769f3d9aafc3:1.162.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6872	vedaweb:668bbf5c1e18769f3d9aafc3:1.161.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6891	vedaweb:668bbf5c1e18769f3d9aafc3:4.20.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:6894	vedaweb:668bbf5c1e18769f3d9aafc3:1.128.3	translation-witness	grassmann_de_1876_1877	2026-07-11
